WELL_ID,FLUID_ID,VOLUME,CONC,RATE,SAND_ID,CUM_FLUID,Interpreter
1367,A,30000,1,100,Q,2452.380952,kjw
1367,A,20000,1.5,100,Q,3166.666667,kjw
1367,F,20000,2,100,Q,3642.857143,kjw
1367,F,22000,2.5,100,Q,4119.047619,kjw
1367,A,12436.07148,0,100,,4642.857143,kjw
1367,A,0,0,0,,4938.954083,kjw
1368,A,2000,0,15,,0,kjw
1368,S,1000,0,20,,47.61904762,kjw
1368,A,33000,0,100,,71.42857143,kjw
1368,A,70000,0.25,100,R,857.1428571,kjw
1368,A,60000,0.5,100,R,2523.809524,kjw
1368,A,40000,0.5,100,Q,3952.380952,kjw
1368,A,60000,1,100,Q,4904.761905,kjw
1368,A,37000,1.5,100,Q,6333.333333,kjw
1368,F,41000,2,100,Q,7214.285714,kjw
1368,F,44000,2.5,100,Q,8190.47619,kjw
1368,A,12146.09508,0,100,,9238.095238,kjw
1368,A,0,0,0,,9527.287978,kjw
1369,A,800,0,5,,0,kjw
1369,A,1000,0,5,,19.04761905,kjw
1369,A,36000,0,90,,42.85714286,kjw
1369,A,20000,0.5,90,R,900,kjw
1369,A,20000,0.75,90,R,1376.190476,kjw
1369,A,18000,1,90,R,1852.380952,kjw
1369,A,14000,1.5,90,R,2280.952381,kjw
1369,F,2000,2,90,R,2614.285714,kjw
1369,A,14000,2,90,R,2661.904762,kjw
1369,A,12000,0,90,,2995.238095,kjw
1369,A,16000,0.5,90,Q,3280.952381,kjw
1369,A,16000,0.75,90,Q,3661.904762,kjw
1369,A,16000,1,90,Q,4042.857143,kjw
1369,A,10000,0.5,90,Q,4423.809524,kjw
1369,A,10000,1,90,Q,4661.904762,kjw
1369,F,2000,1.5,90,Q,4900,kjw
1369,A,8400,0.5,90,Q,4947.619048,kjw
1369,A,13600,1.5,90,Q,5147.619048,kjw
1369,A,8400,0.5,90,Q,5471.428571,kjw
1369,A,13600,1.5,90,Q,5671.428571,kjw
1369,A,8400,0.5,90,Q,5995.238095,kjw
1369,A,13600,1.5,90,Q,6195.238095,kjw
1369,A,8000,0.5,90,Q,6519.047619,kjw
1369,F,10000,1.75,90,Q,6709.52381,kjw
1369,F,12000,2,90,Q,6947.619048,kjw
1369,F,12000,2.25,90,Q,7233.333333,kjw
1369,F,10000,2.5,90,Q,7519.047619,kjw
1369,F,10000,3,90,Q,7757.142857,kjw
1369,F,8000,3,90,Q,7995.238095,kjw
1369,A,6151.9752,0,90,,8185.714286,kjw
1369,A,0,0,0,,8332.189886,kjw
1370,A,800,0,5,,0,kjw
1370,A,1000,0,5,,19.04761905,kjw
1370,A,36000,0,90,,42.85714286,kjw
1370,A,20000,0.5,90,R,900,kjw
1370,A,20000,0.75,90,R,1376.190476,kjw
1370,A,18000,1,90,R,1852.380952,kjw
1370,A,14000,1.5,90,R,2280.952381,kjw
1370,F,2000,2,90,R,2614.285714,kjw
1370,A,14000,2,90,R,2661.904762,kjw
1370,A,12000,0,90,,2995.238095,kjw
1370,A,16000,0.5,90,Q,3280.952381,kjw
1370,A,16000,0.75,90,Q,3661.904762,kjw
1370,A,16000,1,90,Q,4042.857143,kjw
1370,A,10000,0.5,90,Q,4423.809524,kjw
1370,A,10000,1,90,Q,4661.904762,kjw
1370,F,2000,1.5,90,Q,4900,kjw
1370,A,8400,0.5,90,Q,4947.619048,kjw
1370,A,13600,1.5,90,Q,5147.619048,kjw
1370,A,8400,0.5,90,Q,5471.428571,kjw
1370,A,13600,1.5,90,Q,5671.428571,kjw
1370,A,8400,0.5,90,Q,5995.238095,kjw
1370,A,13600,1.5,90,Q,6195.238095,kjw
1370,A,8000,0.5,90,Q,6519.047619,kjw
1370,F,10000,1.75,90,Q,6709.52381,kjw
1370,F,12000,2,90,Q,6947.619048,kjw
1370,F,12000,2.25,90,Q,7233.333333,kjw
1370,F,10000,2.5,90,Q,7519.047619,kjw
1370,F,10000,3,90,Q,7757.142857,kjw
1370,F,8000,3,90,Q,7995.238095,kjw
1370,A,6151.9752,0,90,,8185.714286,kjw
1370,A,0,0,0,,8332.189886,kjw
1371,A,800,0,5,,0,kjw
1371,A,1000,0,5,,19.04761905,kjw
1371,A,36000,0,90,,42.85714286,kjw
1371,A,20000,0.5,90,R,900,kjw
1371,A,20000,0.75,90,R,1376.190476,kjw
1371,A,18000,1,90,R,1852.380952,kjw
1371,A,14000,1.5,90,R,2280.952381,kjw
1371,F,2000,2,90,R,2614.285714,kjw
1371,A,14000,2,90,R,2661.904762,kjw
1371,A,12000,0,90,,2995.238095,kjw
1371,A,16000,0.5,90,Q,3280.952381,kjw
1371,A,16000,0.75,90,Q,3661.904762,kjw
1371,A,16000,1,90,Q,4042.857143,kjw
1371,A,10000,0.5,90,Q,4423.809524,kjw
1371,A,10000,1,90,Q,4661.904762,kjw
1371,F,2000,1.5,90,Q,4900,kjw
1371,A,8400,0.5,90,Q,4947.619048,kjw
1371,A,13600,1.5,90,Q,5147.619048,kjw
1371,A,8400,0.5,90,Q,5471.428571,kjw
1371,A,13600,1.5,90,Q,5671.428571,kjw
1371,A,8400,0.5,90,Q,5995.238095,kjw
1371,A,13600,1.5,90,Q,6195.238095,kjw
1371,A,8000,0.5,90,Q,6519.047619,kjw
1371,F,10000,1.75,90,Q,6709.52381,kjw
1371,F,12000,2,90,Q,6947.619048,kjw
1371,F,12000,2.25,90,Q,7233.333333,kjw
1371,F,10000,2.5,90,Q,7519.047619,kjw
1371,F,10000,3,90,Q,7757.142857,kjw
1371,F,8000,3,90,Q,7995.238095,kjw
1371,A,6151.9752,0,90,,8185.714286,kjw
1371,A,0,0,0,,8332.189886,kjw
1372,A,800,0,5,,0,kjw
1372,A,1000,0,5,,19.04761905,kjw
1372,A,36000,0,90,,42.85714286,kjw
1372,A,20000,0.5,90,R,900,kjw
1372,A,20000,0.75,90,R,1376.190476,kjw
1372,A,18000,1,90,R,1852.380952,kjw
1372,A,14000,1.5,90,R,2280.952381,kjw
1372,F,2000,2,90,R,2614.285714,kjw
1372,A,14000,2,90,R,2661.904762,kjw
1372,A,12000,0,90,,2995.238095,kjw
1372,A,16000,0.5,90,Q,3280.952381,kjw
1372,A,16000,0.75,90,Q,3661.904762,kjw
1372,A,16000,1,90,Q,4042.857143,kjw
1372,A,10000,0.5,90,Q,4423.809524,kjw
1372,A,10000,1,90,Q,4661.904762,kjw
1372,F,2000,1.5,90,Q,4900,kjw
1372,A,8400,0.5,90,Q,4947.619048,kjw
1372,A,13600,1.5,90,Q,5147.619048,kjw
1372,A,8400,0.5,90,Q,5471.428571,kjw
1372,A,13600,1.5,90,Q,5671.428571,kjw
1372,A,8400,0.5,90,Q,5995.238095,kjw
1372,A,13600,1.5,90,Q,6195.238095,kjw
1372,A,8000,0.5,90,Q,6519.047619,kjw
1372,F,10000,1.75,90,Q,6709.52381,kjw
1372,F,12000,2,90,Q,6947.619048,kjw
1372,F,12000,2.25,90,Q,7233.333333,kjw
1372,F,10000,2.5,90,Q,7519.047619,kjw
1372,F,10000,3,90,Q,7757.142857,kjw
1372,F,8000,3,90,Q,7995.238095,kjw
1372,A,6151.9752,0,90,,8185.714286,kjw
1372,A,0,0,0,,8332.189886,kjw
1373,A,2000,0,5,,0,kjw
1373,A,1000,0,20,,47.61904762,kjw
1373,A,65000,0,80,,71.42857143,kjw
1373,A,16000,0.5,80,R,1619.047619,kjw
1373,A,16000,0.75,80,R,2000,kjw
1373,A,20000,1.25,80,R,2380.952381,kjw
1373,A,14000,0.25,80,Q,2857.142857,kjw
1373,A,14000,0.5,80,Q,3190.47619,kjw
1373,A,14000,0.75,80,Q,3523.809524,kjw
1373,A,13000,1,80,Q,3857.142857,kjw
1373,F,14000,1.25,80,Q,4166.666667,kjw
1373,F,15000,1.5,80,Q,4500,kjw
1373,D,15000,2,80,Q,4857.142857,kjw
1373,D,15000,2.5,80,Q,5214.285714,kjw
1373,D,15000,3,80,Q,5571.428571,kjw
1373,D,15000,3.5,80,Q,5928.571429,kjw
1373,D,16000,4,80,Q,6285.714286,kjw
1373,D,16000,4.5,80,Q,6666.666667,kjw
1373,D,16000,5,80,Q,7047.619048,kjw
1373,A,6533.3268,0,80,,7428.571429,kjw
1373,A,0,0,0,,7584.126829,kjw
1374,A,2000,0,5,,0,kjw
1374,A,1000,0,20,,47.61904762,kjw
1374,A,65000,0,80,,71.42857143,kjw
1374,A,16000,0.5,80,R,1619.047619,kjw
1374,A,16000,0.75,80,R,2000,kjw
1374,A,20000,1.25,80,R,2380.952381,kjw
1374,A,14000,0.25,80,Q,2857.142857,kjw
1374,A,14000,0.5,80,Q,3190.47619,kjw
1374,A,14000,0.75,80,Q,3523.809524,kjw
1374,A,13000,1,80,Q,3857.142857,kjw
1374,F,14000,1.25,80,Q,4166.666667,kjw
1374,F,15000,1.5,80,Q,4500,kjw
1374,D,15000,2,80,Q,4857.142857,kjw
1374,D,15000,2.5,80,Q,5214.285714,kjw
1374,D,15000,3,80,Q,5571.428571,kjw
1374,D,15000,3.5,80,Q,5928.571429,kjw
1374,D,16000,4,80,Q,6285.714286,kjw
1374,D,16000,4.5,80,Q,6666.666667,kjw
1374,D,16000,5,80,Q,7047.619048,kjw
1374,A,6533.3268,0,80,,7428.571429,kjw
1374,A,0,0,0,,7584.126829,kjw
1375,A,2000,0,5,,0,kjw
1375,A,1000,0,20,,47.61904762,kjw
1375,A,65000,0,80,,71.42857143,kjw
1375,A,16000,0.5,80,R,1619.047619,kjw
1375,A,16000,0.75,80,R,2000,kjw
1375,A,20000,1.25,80,R,2380.952381,kjw
1375,A,14000,0.25,80,Q,2857.142857,kjw
1375,A,14000,0.5,80,Q,3190.47619,kjw
1375,A,14000,0.75,80,Q,3523.809524,kjw
1375,A,13000,1,80,Q,3857.142857,kjw
1375,F,14000,1.25,80,Q,4166.666667,kjw
1375,F,15000,1.5,80,Q,4500,kjw
1375,D,15000,2,80,Q,4857.142857,kjw
1375,D,15000,2.5,80,Q,5214.285714,kjw
1375,D,15000,3,80,Q,5571.428571,kjw
1375,D,15000,3.5,80,Q,5928.571429,kjw
1375,D,16000,4,80,Q,6285.714286,kjw
1375,D,16000,4.5,80,Q,6666.666667,kjw
1375,D,16000,5,80,Q,7047.619048,kjw
1375,A,6533.3268,0,80,,7428.571429,kjw
1375,A,0,0,0,,7584.126829,kjw
1376,A,2000,0,5,,0,kjw
1376,S,1000,0,20,,47.61904762,kjw
1376,A,65000,0,80,,71.42857143,kjw
1376,A,16000,0.5,80,R,1619.047619,kjw
1376,A,16000,0.75,80,R,2000,kjw
1376,A,20000,1.25,80,R,2380.952381,kjw
1376,A,14000,0.25,80,Q,2857.142857,kjw
1376,A,14000,0.5,80,Q,3190.47619,kjw
1376,A,14000,0.75,80,Q,3523.809524,kjw
1376,A,13000,1,80,Q,3857.142857,kjw
1376,F,14000,1.25,80,Q,4166.666667,kjw
1376,F,15000,1.5,80,Q,4500,kjw
1376,D,15000,2,80,Q,4857.142857,kjw
1376,D,15000,2.5,80,Q,5214.285714,kjw
1376,D,15000,3,80,Q,5571.428571,kjw
1376,D,15000,3.5,80,Q,5928.571429,kjw
1376,D,16000,4,80,Q,6285.714286,kjw
1376,D,16000,4.5,80,Q,6666.666667,kjw
1376,D,16000,5,80,Q,7047.619048,kjw
1376,A,16000,0,80,,7428.571429,kjw
1376,A,6533.3268,0,0,,7809.52381,kjw
1377,A,2000,0,5,,0,kjw
1377,S,1000,0,20,,47.61904762,kjw
1377,A,65000,0,80,,71.42857143,kjw
1377,A,16000,0.5,80,R,1619.047619,kjw
1377,A,16000,0.75,80,R,2000,kjw
1377,A,20000,1.25,80,R,2380.952381,kjw
1377,A,14000,0.25,80,Q,2857.142857,kjw
1377,A,14000,0.5,80,Q,3190.47619,kjw
1377,A,14000,0.75,80,Q,3523.809524,kjw
1377,A,13000,1,80,Q,3857.142857,kjw
1377,F,14000,1.25,80,Q,4166.666667,kjw
1377,F,15000,1.5,80,Q,4500,kjw
1377,D,15000,2,80,Q,4857.142857,kjw
1377,D,15000,2.5,80,Q,5214.285714,kjw
1377,D,15000,3,80,Q,5571.428571,kjw
1377,D,15000,3.5,80,Q,5928.571429,kjw
1377,D,16000,4,80,Q,6285.714286,kjw
1377,D,16000,4.5,80,Q,6666.666667,kjw
1377,D,16000,5,80,Q,7047.619048,kjw
1377,A,16000,0,80,,7428.571429,kjw
1377,A,6533.3268,0,0,,7809.52381,kjw
1378,A,2000,0,5,,0,kjw
1378,S,1000,0,20,,47.61904762,kjw
1378,A,65000,0,80,,71.42857143,kjw
1378,A,16000,0.5,80,R,1619.047619,kjw
1378,A,16000,0.75,80,R,2000,kjw
1378,A,20000,1.25,80,R,2380.952381,kjw
1378,A,14000,0.25,80,Q,2857.142857,kjw
1378,A,14000,0.5,80,Q,3190.47619,kjw
1378,A,14000,0.75,80,Q,3523.809524,kjw
1378,A,13000,1,80,Q,3857.142857,kjw
1378,F,14000,1.25,80,Q,4166.666667,kjw
1378,F,15000,1.5,80,Q,4500,kjw
1378,D,15000,2,80,Q,4857.142857,kjw
1378,D,15000,2.5,80,Q,5214.285714,kjw
1378,D,15000,3,80,Q,5571.428571,kjw
1378,D,15000,3.5,80,Q,5928.571429,kjw
1378,D,16000,4,80,Q,6285.714286,kjw
1378,D,16000,4.5,80,Q,6666.666667,kjw
1378,D,16000,5,80,Q,7047.619048,kjw
1378,A,16000,0,80,,7428.571429,kjw
1378,A,6533.3268,0,0,,7809.52381,kjw
1379,A,1000,0,15,,0,kjw
1379,S,1000,0,30,,23.80952381,kjw
1379,A,50000,0,80,,47.61904762,kjw
1379,A,89000,0.25,80,R,1238.095238,kjw
1379,A,78000,0.5,80,R,3357.142857,kjw
1379,A,45000,0.75,80,R,5214.285714,kjw
1379,A,60000,0.5,80,Q,6285.714286,kjw
1379,A,55000,1,80,Q,7714.285714,kjw
1379,F,45000,1.5,80,Q,9023.809524,kjw
1379,F,35000,2,80,Q,10095.2381,kjw
1379,F,23000,2.5,80,Q,10928.57143,kjw
1379,A,13091.52071,0,80,,11476.19048,kjw
1379,A,0,0,0,,11787.89335,kjw
1380,A,1000,0,15,,0,kjw
1380,S,1000,0,30,,23.80952381,kjw
1380,A,50000,0,80,,47.61904762,kjw
1380,A,89000,0.25,80,R,1238.095238,kjw
1380,A,78000,0.5,80,R,3357.142857,kjw
1380,A,45000,0.75,80,R,5214.285714,kjw
1380,A,60000,0.5,80,Q,6285.714286,kjw
1380,A,55000,1,80,Q,7714.285714,kjw
1380,F,45000,1.5,80,Q,9023.809524,kjw
1380,F,35000,2,80,Q,10095.2381,kjw
1380,F,23000,2.5,80,Q,10928.57143,kjw
1380,A,13091.52071,0,80,,11476.19048,kjw
1380,A,0,0,0,,11787.89335,kjw
1381,A,1000,0,15,,0,kjw
1381,S,1000,0,30,,23.80952381,kjw
1381,A,50000,0,80,,47.61904762,kjw
1381,A,89000,0.25,80,R,1238.095238,kjw
1381,A,78000,0.5,80,R,3357.142857,kjw
1381,A,45000,0.75,80,R,5214.285714,kjw
1381,A,60000,0.5,80,Q,6285.714286,kjw
1381,A,55000,1,80,Q,7714.285714,kjw
1381,F,45000,1.5,80,Q,9023.809524,kjw
1381,F,35000,2,80,Q,10095.2381,kjw
1381,F,23000,2.5,80,Q,10928.57143,kjw
1381,A,13091.52071,0,80,,11476.19048,kjw
1381,A,0,0,0,,11787.89335,kjw
1382,A,1000,0,15,,0,kjw
1382,S,1000,0,30,,23.80952381,kjw
1382,A,50000,0,80,,47.61904762,kjw
1382,A,89000,0.25,80,R,1238.095238,kjw
1382,A,78000,0.5,80,R,3357.142857,kjw
1382,A,45000,0.75,80,R,5214.285714,kjw
1382,A,60000,0.5,80,Q,6285.714286,kjw
1382,A,55000,1,80,Q,7714.285714,kjw
1382,F,45000,1.5,80,Q,9023.809524,kjw
1382,F,35000,2,80,Q,10095.2381,kjw
1382,F,23000,2.5,80,Q,10928.57143,kjw
1382,A,13091.52071,0,80,,11476.19048,kjw
1382,A,0,0,0,,11787.89335,kjw
1383,A,1000,0,15,,0,kjw
1383,S,1000,0,30,,23.80952381,kjw
1383,A,50000,0,80,,47.61904762,kjw
1383,A,89000,0.25,80,R,1238.095238,kjw
1383,A,78000,0.5,80,R,3357.142857,kjw
1383,A,45000,0.75,80,R,5214.285714,kjw
1383,A,60000,0.5,80,Q,6285.714286,kjw
1383,A,55000,1,80,Q,7714.285714,kjw
1383,F,45000,1.5,80,Q,9023.809524,kjw
1383,F,35000,2,80,Q,10095.2381,kjw
1383,F,23000,2.5,80,Q,10928.57143,kjw
1383,A,13091.52071,0,80,,11476.19048,kjw
1383,A,0,0,0,,11787.89335,kjw
1384,A,1000,0,15,,0,kjw
1384,S,1000,0,30,,23.80952381,kjw
1384,A,50000,0,80,,47.61904762,kjw
1384,A,89000,0.25,80,R,1238.095238,kjw
1384,A,78000,0.5,80,R,3357.142857,kjw
1384,A,45000,0.75,80,R,5214.285714,kjw
1384,A,60000,0.5,80,Q,6285.714286,kjw
1384,A,55000,1,80,Q,7714.285714,kjw
1384,F,45000,1.5,80,Q,9023.809524,kjw
1384,F,35000,2,80,Q,10095.2381,kjw
1384,F,23000,2.5,80,Q,10928.57143,kjw
1384,A,13091.52071,0,80,,11476.19048,kjw
1384,A,0,0,0,,11787.89335,kjw
1385,A,1000,0,15,,0,kjw
1385,S,1000,0,30,,23.80952381,kjw
1385,A,50000,0,80,,47.61904762,kjw
1385,A,89000,0.25,80,R,1238.095238,kjw
1385,A,78000,0.5,80,R,3357.142857,kjw
1385,A,45000,0.75,80,R,5214.285714,kjw
1385,A,60000,0.5,80,Q,6285.714286,kjw
1385,A,55000,1,80,Q,7714.285714,kjw
1385,F,45000,1.5,80,Q,9023.809524,kjw
1385,F,35000,2,80,Q,10095.2381,kjw
1385,F,23000,2.5,80,Q,10928.57143,kjw
1385,A,13091.52071,0,80,,11476.19048,kjw
1385,A,0,0,0,,11787.89335,kjw
1386,A,1000,0,15,,0,kjw
1386,S,1000,0,30,,23.80952381,kjw
1386,A,50000,0,80,,47.61904762,kjw
1386,A,89000,0.25,80,R,1238.095238,kjw
1386,A,78000,0.5,80,R,3357.142857,kjw
1386,A,45000,0.75,80,R,5214.285714,kjw
1386,A,60000,0.5,80,Q,6285.714286,kjw
1386,A,55000,1,80,Q,7714.285714,kjw
1386,F,45000,1.5,80,Q,9023.809524,kjw
1386,F,35000,2,80,Q,10095.2381,kjw
1386,F,23000,2.5,80,Q,10928.57143,kjw
1386,A,13091.52071,0,80,,11476.19048,kjw
1386,A,0,0,0,,11787.89335,kjw
1387,S,1000,0,30,,0,kjw
1387,A,50000,0,80,,23.80952381,kjw
1387,A,16000,0.25,80,R,1214.285714,kjw
1387,A,15000,0.5,80,R,1595.238095,kjw
1387,A,15000,1,80,R,1952.380952,kjw
1387,A,15000,1.5,80,R,2309.52381,kjw
1387,A,23000,2,80,R,2666.666667,kjw
1387,A,5000,0,80,,3214.285714,kjw
1387,A,20000,0.25,80,Q,3333.333333,kjw
1387,A,12000,0.5,80,Q,3809.52381,kjw
1387,A,15000,0.75,80,Q,4095.238095,kjw
1387,A,19000,1,80,Q,4452.380952,kjw
1387,A,16000,1.25,80,Q,4904.761905,kjw
1387,F,16000,1.5,80,Q,5285.714286,kjw
1387,F,15000,1.75,80,Q,5666.666667,kjw
1387,F,15000,2,80,Q,6023.809524,kjw
1387,F,9000,0.5,80,Q,6380.952381,kjw
1387,F,18000,1,80,Q,6595.238095,kjw
1387,F,9000,0.5,80,Q,7023.809524,kjw
1387,F,17000,1,80,Q,7238.095238,kjw
1387,F,9000,0.5,80,Q,7642.857143,kjw
1387,F,20000,1.25,80,Q,7857.142857,kjw
1387,F,9000,0.5,80,Q,8333.333333,kjw
1387,F,19000,1.5,80,Q,8547.619048,kjw
1387,F,9000,0.5,80,Q,9000,kjw
1387,F,19000,1.5,80,Q,9214.285714,kjw
1387,F,18000,0.5,80,Q,9666.666667,kjw
1387,F,17000,1,80,Q,10095.2381,kjw
1387,F,17000,1.5,80,Q,10500,kjw
1387,F,19000,2,80,Q,10904.7619,kjw
1387,D,20000,2.25,80,Q,11357.14286,kjw
1387,A,13380.52741,0,60,,11833.33333,kjw
1387,A,0,0,0,,12151.91732,kjw
1388,S,1000,0,30,,0,kjw
1388,A,50000,0,80,,23.80952381,kjw
1388,A,16000,0.25,80,R,1214.285714,kjw
1388,A,15000,0.5,80,R,1595.238095,kjw
1388,A,15000,1,80,R,1952.380952,kjw
1388,A,15000,1.5,80,R,2309.52381,kjw
1388,A,23000,2,80,R,2666.666667,kjw
1388,A,5000,0,80,,3214.285714,kjw
1388,A,20000,0.25,80,Q,3333.333333,kjw
1388,A,12000,0.5,80,Q,3809.52381,kjw
1388,A,15000,0.75,80,Q,4095.238095,kjw
1388,A,19000,1,80,Q,4452.380952,kjw
1388,A,16000,1.25,80,Q,4904.761905,kjw
1388,F,16000,1.5,80,Q,5285.714286,kjw
1388,F,15000,1.75,80,Q,5666.666667,kjw
1388,F,15000,2,80,Q,6023.809524,kjw
1388,F,9000,0.5,80,Q,6380.952381,kjw
1388,F,18000,1,80,Q,6595.238095,kjw
1388,F,9000,0.5,80,Q,7023.809524,kjw
1388,F,17000,1,80,Q,7238.095238,kjw
1388,F,9000,0.5,80,Q,7642.857143,kjw
1388,F,20000,1.25,80,Q,7857.142857,kjw
1388,F,9000,0.5,80,Q,8333.333333,kjw
1388,F,19000,1.5,80,Q,8547.619048,kjw
1388,F,9000,0.5,80,Q,9000,kjw
1388,F,19000,1.5,80,Q,9214.285714,kjw
1388,F,18000,0.5,80,Q,9666.666667,kjw
1388,F,17000,1,80,Q,10095.2381,kjw
1388,F,17000,1.5,80,Q,10500,kjw
1388,F,19000,2,80,Q,10904.7619,kjw
1388,D,20000,2.25,80,Q,11357.14286,kjw
1388,A,13380.52741,0,60,,11833.33333,kjw
1388,A,0,0,0,,12151.91732,kjw
1389,S,1000,0,30,,0,kjw
1389,A,50000,0,80,,23.80952381,kjw
1389,A,16000,0.25,80,R,1214.285714,kjw
1389,A,15000,0.5,80,R,1595.238095,kjw
1389,A,15000,1,80,R,1952.380952,kjw
1389,A,15000,1.5,80,R,2309.52381,kjw
1389,A,23000,2,80,R,2666.666667,kjw
1389,A,5000,0,80,,3214.285714,kjw
1389,A,20000,0.25,80,Q,3333.333333,kjw
1389,A,12000,0.5,80,Q,3809.52381,kjw
1389,A,15000,0.75,80,Q,4095.238095,kjw
1389,A,19000,1,80,Q,4452.380952,kjw
1389,A,16000,1.25,80,Q,4904.761905,kjw
1389,F,16000,1.5,80,Q,5285.714286,kjw
1389,F,15000,1.75,80,Q,5666.666667,kjw
1389,F,15000,2,80,Q,6023.809524,kjw
1389,F,9000,0.5,80,Q,6380.952381,kjw
1389,F,18000,1,80,Q,6595.238095,kjw
1389,F,9000,0.5,80,Q,7023.809524,kjw
1389,F,17000,1,80,Q,7238.095238,kjw
1389,F,9000,0.5,80,Q,7642.857143,kjw
1389,F,20000,1.25,80,Q,7857.142857,kjw
1389,F,9000,0.5,80,Q,8333.333333,kjw
1389,F,19000,1.5,80,Q,8547.619048,kjw
1389,F,9000,0.5,80,Q,9000,kjw
1389,F,19000,1.5,80,Q,9214.285714,kjw
1389,F,18000,0.5,80,Q,9666.666667,kjw
1389,F,17000,1,80,Q,10095.2381,kjw
1389,F,17000,1.5,80,Q,10500,kjw
1389,F,19000,2,80,Q,10904.7619,kjw
1389,D,20000,2.25,80,Q,11357.14286,kjw
1389,A,13380.52741,0,60,,11833.33333,kjw
1389,A,0,0,0,,12151.91732,kjw
1390,S,1000,0,30,,0,kjw
1390,A,50000,0,80,,23.80952381,kjw
1390,A,16000,0.25,80,R,1214.285714,kjw
1390,A,15000,0.5,80,R,1595.238095,kjw
1390,A,15000,1,80,R,1952.380952,kjw
1390,A,15000,1.5,80,R,2309.52381,kjw
1390,A,23000,2,80,R,2666.666667,kjw
1390,A,5000,0,80,,3214.285714,kjw
1390,A,20000,0.25,80,Q,3333.333333,kjw
1390,A,12000,0.5,80,Q,3809.52381,kjw
1390,A,15000,0.75,80,Q,4095.238095,kjw
1390,A,19000,1,80,Q,4452.380952,kjw
1390,A,16000,1.25,80,Q,4904.761905,kjw
1390,F,16000,1.5,80,Q,5285.714286,kjw
1390,F,15000,1.75,80,Q,5666.666667,kjw
1390,F,15000,2,80,Q,6023.809524,kjw
1390,F,9000,0.5,80,Q,6380.952381,kjw
1390,F,18000,1,80,Q,6595.238095,kjw
1390,F,9000,0.5,80,Q,7023.809524,kjw
1390,F,17000,1,80,Q,7238.095238,kjw
1390,F,9000,0.5,80,Q,7642.857143,kjw
1390,F,20000,1.25,80,Q,7857.142857,kjw
1390,F,9000,0.5,80,Q,8333.333333,kjw
1390,F,19000,1.5,80,Q,8547.619048,kjw
1390,F,9000,0.5,80,Q,9000,kjw
1390,F,19000,1.5,80,Q,9214.285714,kjw
1390,F,18000,0.5,80,Q,9666.666667,kjw
1390,F,17000,1,80,Q,10095.2381,kjw
1390,F,17000,1.5,80,Q,10500,kjw
1390,F,19000,2,80,Q,10904.7619,kjw
1390,D,20000,2.25,80,Q,11357.14286,kjw
1390,A,13380.52741,0,60,,11833.33333,kjw
1390,A,0,0,0,,12151.91732,kjw
1391,A,1606,0,20,,0,kjw
1391,S,1993,0,20,,38.23809524,kjw
1391,A,39668,0,40,,85.69047619,kjw
1391,A,16902,0.25,70,R,1030.166667,kjw
1391,A,21789,0.5,70,R,1432.595238,kjw
1391,A,15511,0.75,70,R,1951.380952,kjw
1391,A,9783,1,70,R,2320.690476,kjw
1391,A,9683,1.25,70,R,2553.619048,kjw
1391,A,9712,1.5,70,R,2784.166667,kjw
1391,A,9754,1.75,70,R,3015.404762,kjw
1391,A,10078,2,70,R,3247.642857,kjw
1391,A,17809,0.5,70,E,3487.595238,kjw
1391,A,20125,0.75,70,E,3911.619048,kjw
1391,A,19488,1,70,E,4390.785714,kjw
1391,A,12196,1.25,70,E,4854.785714,kjw
1391,A,12018,1.5,70,E,5145.166667,kjw
1391,F,12288,1.75,70,E,5431.309524,kjw
1391,F,12254,2,70,E,5723.880952,kjw
1391,F,12740,2.25,70,E,6015.642857,kjw
1391,F,11769,2.5,70,E,6318.97619,kjw
1391,F,12750,2.75,70,E,6599.190476,kjw
1391,F,14427,3,70,E,6902.761905,kjw
1391,F,16612,0,70,,7246.261905,kjw
1391,F,0,0,0,,7641.785714,kjw
1392,A,1667,0,10,,0,kjw
1392,S,3002,0,10,,39.69047619,kjw
1392,A,40052,0,50,,111.1666667,kjw
1392,A,13800,0.25,70,R,1064.785714,kjw
1392,A,15401,0.5,70,R,1393.357143,kjw
1392,A,13030,0.75,70,R,1760.047619,kjw
1392,A,11773,1,70,R,2070.285714,kjw
1392,A,12051,0,70,,2350.595238,kjw
1392,A,10780,1.25,70,R,2637.52381,kjw
1392,A,11508,1.5,70,R,2894.190476,kjw
1392,A,11712,1.75,70,R,3168.190476,kjw
1392,A,12799,2,70,R,3447.047619,kjw
1392,A,11120,0.75,70,E,3751.785714,kjw
1392,A,9298,1,70,E,4016.547619,kjw
1392,F,8888,1.5,70,E,4237.928571,kjw
1392,F,10782,2,70,E,4449.547619,kjw
1392,F,9693,2.5,70,E,4706.261905,kjw
1392,D,9009,3,70,E,4937.047619,kjw
1392,D,9488,3.5,70,E,5151.547619,kjw
1392,D,11982,4,70,E,5377.452381,kjw
1392,D,14828,4.5,70,E,5662.738095,kjw
1392,D,12322,5,70,E,6015.785714,kjw
1392,D,12463,5,70,ES,6309.166667,kjw
1392,D,2115,0,70,,6605.904762,kjw
1392,A,12431,0,70,,6656.261905,kjw
1392,A,0,0,0,,6952.238095,kjw
1393,A,910,0,15,,0,kjw
1393,S,3007,0,15,,21.66666667,kjw
