,i1,m1,i2,m2,i3,m3,i4,m4,i5,m5,i6,m6,i7,m7,i8,m8,i9,m9,i10,m10
1145,0.49999999980000004,0.19599841708956925,6.539999999400001,0.24251051373301527,10.819999999200002,0.3795014847825893,14.7700000014,0.19745649269397522,20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,0.9000000000600001,0.13436603729577412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.7099999998000001,0.20003903197649123,4.5699999996,0.5874060150375938,7.9467999996,0.24730215834716762,12.1467999996,0.38751768577805457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,0.49999999980000004,0.14138817477592422,8.8999999998,0.1661129568479584,15.099999999000001,0.2644230770599116,20.7000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,2.1999999999599997,0.1361655773298105,13.7000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,0.4914,0.12885709864784567,12.7428,0.3787651050888816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,0.4872,0.11777792474863634,12.9738,0.1862863951014556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,1.0000000000200002,0.10000000000640004,3.75000000018,0.2161654137476257,7.550000001600001,0.2321428572357142,12.5499999996,0.5000000002000002,16.149999999000002,0.16071428552142852,20.1500000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,0.21799999998000003,0.8183362212347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,0.183599999982,2.03077567256579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,0.18500000001,0.9100265817560076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,1.0999999999799999,0.09900895386348064,13.200000000600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,1.1999999999400002,0.14608456155249114,9.2999999988,0.1418918917645727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,0.300000000006,0.19707010813315382,8.1000000018,0.1330612245264234,17.5500000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,0.300000000006,0.19911740250597862,9.1500000018,0.19910514545910948,15.5999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,0.300000000006,0.19911740250597862,9.1500000018,0.19910514545910948,15.5999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,1.6300000000200001,0.13616557733348655,13.129999999199999,0.12500000004999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,2.1999999999599997,0.1361655773298105,13.7000000004,0.12500000004999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,0.300000000006,0.04654175201381389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,0.300000000006,0.04654175201381389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,1.61999999994,0.17696267693206447,11.490000001199999,0.09920634920634913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,1.5065999999400002,0.13486655306512146,9.4866000012,0.0744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,2.1999999999599997,0.1361655773298105,13.7000000004,0.12500000004999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,0.42,0.11560286114489343,13.293,0.36073680540431646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,0.7014,0.09497286016459425,13.7298,0.28169246899077804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,2.1999999999599997,0.1361655773298105,13.7000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,0.400000000008,0.11006289307970095,10.899999998999998,0.2094717668968789,16.5999999984,0.17736486478337304,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,0.400000000008,0.04839989421232742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,0.300000000006,0.2708333333169062,5.0999999988,0.41666666668750024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,0.399,0.02381142863490793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,1.89,0.14620897248389678,12.1926,0.13346145633141157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,1.89,0.14620897248389678,12.1926,0.13346145633141157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,1.89,0.14620897248389678,12.1926,0.13346145633141157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,0.4788,0.26743892463673746,9.7482,0.5203323750360913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,0.3402,0.29567864570686236,8.043,0.4927631710845752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,0.4788,0.26743892463673746,9.7482,0.5203323750360913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,0.3402,0.29567864570686236,8.043,0.4927631710845752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,1.61999999994,0.15330651489225383,12.1200000012,0.07936507936507933,20.7300000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,1.1508,0.18604541878079195,12.6168,0.13890389476553608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,0.462,0.09406328180076291,13.7004,0.3255163717602555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,2.1999999999599997,0.1361655773298105,13.7000000004,0.12500000004999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,1.0000000000200002,0.13616557733979412,12.499999999200002,0.12500000004999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,1.0000000000200002,0.13616557733979412,12.499999999200002,0.12500000004999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,0.26500000002,0.10000000000640001,3.7649999998799997,0.3333333329066668,6.2650000014,0.5000000002000009,7.765000000799999,1.0000000003999965,9.2650000002,1.20000000048,10.7649999996,1.4000000005599997,12.264999998999999,1.6000000006399948,13.764999998399999,0.5000000001999982,0.0,0.0,0.0,0.0
1189,0.2226,0.07421921387008666,4.5906,0.33440342429106473,7.1064,0.2444517002208035,11.4282,1.4637002341920389,14.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,0.200000000004,0.24324324323001326,3.19999999998,1.0322580643556294,4.3874999994,0.23076923086153847,7.867500001199999,0.4230769232461537,11.667499997999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,0.200000000004,0.2821782178160275,3.9500000000999993,0.17183347329927173,9.6832999998,2.2502250184514314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,0.200000000004,0.09999999999295997,3.7000000002,0.16666666673333322,6.1999999992,0.5000000002000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,1.6548,0.13685719382083597,12.5538,0.12478786063691727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.7099999998000001,0.19808924442534298,6.6699999996,0.24730215834716757,10.8699999996,0.38751768577805507,14.745000001200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,1.61999999994,0.16011716872394785,15.4800000012,0.24935649935649914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,0.92999999988,0.1833791208856999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,0.92999999988,0.1833791208856999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,0.92999999988,0.21144370078257066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,0.92999999988,0.21144370078257066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,1.9500000000600002,0.1361655773605308,13.4499999984,0.12499999978749994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,0.7099999998000001,0.14138817477592422,9.1099999998,0.1661129568479584,15.309999999,0.2644230770599114,20.9100000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,1.6506,0.14257392136090322,12.684,0.1473361621876472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,3.1332,0.14434780694339835,13.6542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,0.7000000001399999,0.15108303247878793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,0.8000000001,0.1214084650039292,10.0500000006,0.706193353405363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,0.4914,0.10838224435844701,10.8696,1.240079365079366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,0.2016,0.18896092129408254,7.4004,0.10424485030439498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,0.8000000001,0.12068250827508495,12.1299999996,0.5948121643315109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,0.7000000001399999,0.10454545454669587,11.200000001400001,0.6936813196396875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,0.798,0.05207682373036702,6.3966,0.0596999069281915,15.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,1.2978,0.13035305671336964,12.4614,0.16352694924123487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,1.0000000000200002,0.11480496454837039,16.000000002,0.12500000004999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,0.8000000001,0.11480496453795411,15.800000000399997,0.12500000004999978,19.299999999000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,0.798,0.13539974169895427,5.9976,0.05969990692819151,14.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,3.0000000000599996,0.12003117692342584,10.750000002,0.3333333334666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0.2982,0.046949193510657905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,0.100000000002,0.04694685743277764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,0.8000000001,0.11139972968346439,10.799999998199999,0.5377906983338966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,0.8000000001,0.12177724084580459,9.849999998999998,3.0000000011999792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,0.7000000001399999,0.0625000000053125,11.200000001400001,0.25000000009999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,1.7766,0.13917407830089237,12.8226,0.12718762718762716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,2.1999999999599997,0.1361655773298105,13.7000000004,0.12500000004999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,0.4116,0.10953895133632988,14.0154,0.09995601935148525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.5838,0.11809628448801444,12.726,0.3769073561012224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0.5754,0.11954667101754629,13.2804,0.3588828761073513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,3.36,0.12210769209444691,14.3808,0.42365700728690053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,0.567,0.10574612771619495,14.1876,0.37548628551730884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,6.6402,0.11514370874904792,18.984,0.3334667200213424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0.6216,0.0986683479624055,15.4098,0.17558645877229942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.6636,0.11920728284867788,12.9024,0.3795200548826558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,0.0546,0.10813076624435781,11.4366,0.22437926885384885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,0.8064,0.08838969614440194,14.9352,0.2912568643048767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,0.5754,0.09387187159015159,13.6332,0.30414699238421694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,0.4956,0.09394711205681952,15.582,0.3059693333403744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,0.693,0.09640662604960885,13.7886,0.273815353959009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,0.5712,0.09057258867594518,13.0032,0.304300103955495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,0.7224,0.09419931632981998,13.8558,0.31872704265165164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,0.7224,0.09419931632981998,13.8558,0.31872704265165164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,0.525,0.09381938182970856,13.4148,0.3027330395008363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,0.7518,0.0975294991067419,13.6542,0.31280883244898555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,0.6000000001800001,0.2500000000190626,4.599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,0.7518,0.08026684660152651,14.049,0.28958952001853394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,2.1999999999599997,0.1607142857271428,6.699999999,0.2321428568392856,11.7000000012,0.5000000002000001,15.300000000600003,0.16071428577857172,19.299999999000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,0.6500000001600001,0.16447368423147513,4.850000001000001,0.17384105979030523,9.45,0.37500000014999973,13.0999999998,0.25000000010000045,15.300000000600003,0.3125000007812505,18.0000000012,0.6250000015624997,20.7000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0.7000000001399999,0.14189189189664717,5.6999999994,0.26315789492209135,10.0000000002,0.25793650779100535,14.400000001799999,1.1111111125925874,17.000000001599997,0.20833333385416616,19.6000000014,0.20833333385416616,22.2000000012,0.41666666770833233,24.800000000999997,0.4166666677083336,27.4000000008,0.49999999950000035,30.000000000600004,0.0
1246,0.54664999998,0.1687180640868003,4.751649999600001,0.31291069492528667,8.3679500016,0.3067021495778275,12.0683500014,1.3211784964507043,14.254949998799999,0.24772096636626734,16.441550000399996,0.24772096739721003,18.628150002000005,0.49544193479442356,20.8147499994,0.49544193479442167,23.001350000999995,0.594530321753304,25.1879499984,0.0
1247,1.05,0.20833333334375007,4.6499999994,0.17384105949500578,9.2499999984,0.37499999927499983,12.8999999982,0.24999999904999992,14.900000001599997,0.5000000001999982,16.9000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,0.6500000001600001,0.16447368423147513,4.850000001000001,0.17384105979030523,9.45,0.37500000014999973,13.0999999998,0.25000000010000045,15.099999999000001,0.5000000002000017,17.0999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,0.6500000001600001,0.16447368423147513,4.850000001000001,0.17384105979030523,9.45,0.37500000014999973,13.0999999998,0.25000000010000045,15.099999999000001,0.5000000002000017,17.0999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.6500000001600001,0.16447368423147513,4.850000001000001,0.17384105979030523,9.45,0.37500000014999973,13.0999999998,0.25000000010000045,15.099999999000001,0.5000000002000017,17.0999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,0.6500000001600001,0.16447368423147513,4.850000001000001,0.17384105979030523,9.45,0.37500000014999973,13.0999999998,0.25000000010000045,15.300000000600003,0.3125000007812505,18.0000000012,0.6250000015624997,20.7000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,0.6500000001600001,0.16447368423147513,4.850000001000001,0.17384105979030523,9.45,0.37500000014999973,13.0999999998,0.25000000010000045,15.099999999000001,0.5000000002000017,17.0999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,0.3822,0.09251337617521421,14.7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,0.3822,0.09251337617521421,14.7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.357,0.10427766271611005,12.1968,0.323812372614312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,0.336,0.1054510759444872,12.1338,0.33096114695032736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,0.49999999980000004,0.09370579915106501,13.7000000004,0.303899082816524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,0.4158,0.10674221011616424,12.0204,0.3338675213675214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,0.49999999980000004,0.10687732340977459,11.9999999994,0.33653846137573934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,0.3444,0.09469158466800062,13.2552,0.30830556846983015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,0.40890000001199994,0.093956395531039,12.960899998199999,0.2898457348198059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,0.5145,0.10389363275271468,12.248199998999999,0.32055416380413754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,0.5879000001,0.1056629274862394,12.1152999996,0.3360002141671581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,0.3738,0.1043773080025531,12.5748,0.33438101301689577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,0.4032,0.10830701196260532,12.0414,0.2804688472918249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,0.49999999980000004,0.10687732340977459,11.9999999994,0.33653846137573934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,0.357,0.10700071295963665,15.6786,0.24750024750024763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,0.3486,0.11063319070666555,15.4644,0.4021879021879023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,0.4354000001400001,0.10735740217750522,15.9987000012,0.2503379562659935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,0.362299999992,0.10687944652179066,15.898799998200001,0.2357712073533027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,0.378,0.09216364140124172,14.0616,0.22084521882147357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,0.3864,0.09216364140124172,13.797,0.29916170999990077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,0.37140000000600004,0.1083400519579208,15.772100000999998,0.2571751876849754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,0.5257000001400001,0.10835378475642769,15.927500000999999,0.24925224359324766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,0.42,0.11249125291788625,15.3426,0.25936300446104377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,0.4284,0.10280302629790627,12.0918,0.3199045783542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,0.33220000002,0.10629444159808792,11.842800001199999,0.31535189461579666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,0.44069999987999997,0.0914362312420131,13.9516999986,0.28954765907110935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,1.407,0.1444619266147103,12.0876,0.1285611436799342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1.4112,0.14278029104262935,12.3186,0.11880999904951996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,1.302,0.15872359495579969,11.571,0.1503126503126503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,2.1999999999599997,0.1361655773298105,13.7000000004,0.12500000004999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
