0,WELL_ID
1,1686
1,1687
7,1688
1,1689
1,1690
1,1691
1,1692
1,1693
1,1694
1,1695
1,1696
1,1697
1,1698
1,1699
1,1700
1,1701
1,1702
7,1703
1,1704
7,1705
1,1706
1,1707
